"","x","y","signal","voltage","nAppearance"
"44271",94,81,9819,0.96,1
"44272",80,88,3166,0.96,1
"44273",81,88,3166,0.96,1
"44274",75,97,1316,0.96,1
"44275",174,104,3874,0.96,1
"44276",121,109,8433,0.96,3
"44277",174,110,7634,0.96,1
"44278",175,110,7627,0.96,1
"44279",145,111,10003,0.96,2
"44280",179,112,9888,0.96,1
"44281",179,113,9889,0.96,2
"44282",180,113,9884,0.96,1
"44283",60,117,3970,0.96,1
"44284",118,118,9348,0.96,2
"44285",166,118,9109,0.96,1
"44286",118,119,9356,0.96,2
"44287",71,120,4985,0.96,1
"44288",71,121,4988,0.96,1
"44289",95,123,4985,0.96,1
"44290",63,127,9157,0.96,1
"44291",62,128,9152,0.96,1
"44292",63,128,9162,0.96,1
"44293",99,128,4988,0.96,4
"44294",126,140,5102,0.96,1
"44295",181,142,4063,0.96,1
"44296",181,143,4060,0.96,1
"44297",83,149,8949,0.96,1
"44298",141,158,5900,0.96,2
"44299",142,158,5908,0.96,1
"44300",131,159,4986,0.96,29
"44301",142,159,5906,0.96,2
"44302",171,161,5626,0.96,1
"44303",172,161,5629,0.96,1
"44304",154,162,6974,0.96,1
"44305",139,163,6390,0.96,1
"44306",150,166,7813,0.96,2
"44307",73,169,4983,0.96,1
"44308",60,171,4025,0.96,1
"44309",152,171,8962,0.96,1
"44310",83,178,1490,0.96,1
"44311",72,182,4985,0.96,1
"44312",93,188,7096,0.96,1
"44313",143,194,5787,0.96,1
"44314",108,207,4552,0.96,1
"44315",109,94,8991,0.96,1
"44316",109,95,8997,0.96,2
"44317",113,96,8411,0.96,1
"44318",65,102,6603,0.96,1
"44319",66,102,6589,0.96,1
"44320",93,104,4039,0.96,1
"44321",87,110,7653,0.96,1
"44322",88,110,7657,0.96,1
"44323",154,115,5499,0.96,2
"44324",155,115,5494,0.96,1
"44325",154,116,5489,0.96,2
"44326",125,118,4079,0.96,1
"44327",43,119,4353,0.96,2
"44328",124,119,4079,0.96,1
"44329",125,119,4080,0.96,1
"44330",43,120,4352,0.96,1
"44331",126,122,4333,0.96,2
"44332",102,126,4983,0.96,7
"44333",101,127,4983,0.96,7
"44334",102,127,4988,0.96,15
"44335",121,132,4991,0.96,1
"44336",120,133,4986,0.96,1
"44337",121,133,4996,0.96,1
"44338",83,134,2412,0.96,1
"44339",82,135,2405,0.96,1
"44340",83,135,2423,0.96,2
"44341",84,135,2415,0.96,2
"44342",96,140,8711,0.96,1
"44343",97,140,8706,0.96,1
"44344",96,141,8712,0.96,2
"44345",107,141,4977,0.96,1
"44346",108,141,4987,0.96,1
"44347",140,144,9896,0.96,1
"44348",140,145,9897,0.96,2
"44349",141,145,9883,0.96,2
"44350",138,153,2399,0.96,1
"44351",82,156,9894,0.96,1
"44352",83,156,9897,0.96,1
"44353",129,156,4983,0.96,1
"44354",130,156,4986,0.96,5
"44355",82,157,9900,0.96,1
"44356",83,157,9901,0.96,2
"44357",129,157,4984,0.96,5
"44358",130,157,4986,0.96,9
"44359",131,157,4980,0.96,18
"44360",69,158,181,0.96,1
"44361",131,158,4984,0.96,36
"44362",132,158,4987,0.96,48
"44363",69,159,178,0.96,1
"44364",131,159,4985,0.96,28
"44365",132,159,4988,0.96,46
"44366",132,160,4982,0.96,11
"44367",155,162,1404,0.96,1
"44368",91,163,4987,0.96,13
"44369",92,163,4975,0.96,6
"44370",155,163,1407,0.96,1
"44371",156,163,1402,0.96,1
"44372",91,164,4984,0.96,11
"44373",128,169,9823,0.96,1
"44374",53,172,917,0.96,1
"44375",89,180,4984,0.96,1
"44376",90,180,4981,0.96,1
"44377",160,183,2597,0.96,2
"44378",160,184,2589,0.96,1
"44379",116,212,3116,0.96,1
"44380",100,71,517,0.96,1
"44381",100,72,516,0.96,1
"44382",128,77,1515,0.96,1
"44383",129,77,1519,0.96,1
"44384",102,78,5467,0.96,1
"44385",127,96,6621,0.96,1
"44386",96,100,1751,0.96,1
"44387",96,101,1748,0.96,1
"44388",121,102,4014,0.96,1
"44389",106,110,3367,0.96,1
"44390",107,110,3365,0.96,1
"44391",151,111,4861,0.96,1
"44392",168,124,3343,0.96,1
"44393",168,125,3353,0.96,1
"44394",103,127,4981,0.96,12
"44395",103,128,4985,0.96,12
"44396",90,141,925,0.96,1
"44397",124,143,6890,0.96,1
"44398",124,144,6892,0.96,1
"44399",167,148,7924,0.96,1
"44400",168,153,6031,0.96,1
"44401",171,156,3305,0.96,1
"44402",132,158,4987,0.96,47
"44403",133,158,4986,0.96,25
"44404",103,161,131,0.96,1
"44405",104,161,132,0.96,1
"44406",122,164,4989,0.96,2
"44407",123,164,4987,0.96,1
"44408",122,165,4984,0.96,1
"44409",63,173,938,0.96,1
"44410",64,173,940,0.96,1
"44411",146,174,8216,0.96,1
"44412",118,176,4111,0.96,1
"44413",84,179,4427,0.96,1
"44414",85,179,4429,0.96,2
"44415",61,181,5378,0.96,2
"44416",62,181,5368,0.96,1
"44417",125,183,6614,0.96,1
"44418",126,189,6451,0.96,2
"44419",124,215,3533,0.96,1
"44420",161,86,6329,0.96,1
"44421",161,87,6329,0.96,2
"44422",75,93,8398,0.96,1
"44423",70,94,3751,0.96,1
"44424",71,94,3747,0.96,1
"44425",70,95,3749,0.96,1
"44426",71,95,3749,0.96,1
"44427",174,98,1491,0.96,1
"44428",175,98,1485,0.96,1
"44429",144,100,3009,0.96,1
"44430",145,100,3012,0.96,1
"44431",145,101,3008,0.96,1
"44432",90,104,4984,0.96,1
"44433",159,115,3499,0.96,3
"44434",106,122,1925,0.96,2
"44435",106,123,1920,0.96,1
"44436",102,127,4982,0.96,14
"44437",161,127,8595,0.96,1
"44438",162,127,8599,0.96,1
"44439",161,128,8587,0.96,1
"44440",162,128,8596,0.96,1
"44441",146,132,9297,0.96,2
"44442",146,133,9298,0.96,2
"44443",130,137,1585,0.96,1
"44444",130,138,1582,0.96,1
"44445",114,139,289,0.96,2
"44446",114,140,289,0.96,2
"44447",134,140,4988,0.96,1
"44448",179,141,2103,0.96,1
"44449",179,142,2103,0.96,1
"44450",67,145,6894,0.96,1
"44451",68,145,6895,0.96,1
"44452",116,145,135,0.96,1
"44453",116,146,135,0.96,2
"44454",86,147,1006,0.96,1
"44455",86,148,1004,0.96,1
"44456",68,150,3975,0.96,1
"44457",68,151,3981,0.96,1
"44458",133,156,4976,0.96,1
"44459",133,157,4984,0.96,10
"44460",132,158,4979,0.96,46
"44461",133,158,4982,0.96,24
"44462",177,160,1672,0.96,1
"44463",167,163,2268,0.96,1
"44464",168,163,2265,0.96,1
"44465",101,175,4502,0.96,2
"44466",102,175,4500,0.96,1
"44467",105,177,3420,0.96,1
"44468",96,192,4249,0.96,1
"44469",106,210,495,0.96,1
"44470",107,210,499,0.96,1
"44471",105,72,9629,0.96,1
"44472",84,74,1837,0.96,1
"44473",84,75,1836,0.96,1
"44474",145,78,7619,0.96,1
"44475",101,87,6702,0.96,1
"44476",102,87,6701,0.96,1
"44477",179,106,3396,0.96,2
"44478",180,106,3391,0.96,2
"44479",85,107,5609,0.96,1
"44480",85,108,5607,0.96,1
"44481",121,108,7178,0.96,2
"44482",122,108,7177,0.96,3
"44483",121,109,7180,0.96,2
"44484",122,109,7176,0.96,2
"44485",152,115,8722,0.96,1
"44486",153,115,8721,0.96,1
"44487",167,119,6082,0.96,2
"44488",168,119,6082,0.96,1
"44489",167,120,6080,0.96,1
"44490",168,120,6078,0.96,1
"44491",75,126,9042,0.96,1
"44492",75,127,9039,0.96,1
"44493",145,131,5897,0.96,1
"44494",52,134,4982,0.96,1
"44495",158,151,4985,0.96,1
"44496",159,151,4986,0.96,1
"44497",158,152,4985,0.96,1
"44498",159,152,4986,0.96,1
"44499",130,153,4985,0.96,1
"44500",159,153,4977,0.96,1
"44501",129,154,1093,0.96,2
"44502",126,155,3004,0.96,1
"44503",133,158,4986,0.96,23
"44504",133,159,4983,0.96,29
"44505",125,160,4982,0.96,2
"44506",138,160,4980,0.96,2
"44507",97,168,4984,0.96,1
"44508",97,169,4984,0.96,1
"44509",100,169,8538,0.96,1
"44510",170,173,4824,0.96,1
"44511",123,176,4987,0.96,1
"44512",124,176,4984,0.96,1
"44513",135,186,7942,0.96,1
"44514",132,74,3880,0.96,1
"44515",133,74,3884,0.96,1
"44516",133,75,3881,0.96,1
"44517",116,81,8287,0.96,1
"44518",116,82,8283,0.96,1
"44519",171,92,3614,0.96,1
"44520",170,93,3623,0.96,1
"44521",171,93,3625,0.96,1
"44522",61,94,2854,0.96,1
"44523",62,94,2854,0.96,1
"44524",70,107,6239,0.96,1
"44525",128,108,6820,0.96,1
"44526",81,110,2526,0.96,2
"44527",114,119,9942,0.96,1
"44528",112,121,4062,0.96,1
"44529",112,122,4052,0.96,2
"44530",175,126,712,0.96,1
"44531",186,135,7195,0.96,1
"44532",187,135,7194,0.96,1
"44533",60,139,5753,0.96,1
"44534",130,143,4988,0.96,1
"44535",130,144,4984,0.96,1
"44536",188,146,4300,0.96,1
"44537",189,146,4291,0.96,1
"44538",133,160,4984,0.96,8
"44539",139,160,4979,0.96,1
"44540",67,172,974,0.96,1
"44541",149,174,4752,0.96,1
"44542",149,175,4756,0.96,1
"44543",159,188,4982,0.96,1
"44544",159,189,4982,0.96,1
"44545",121,70,6616,0.96,2
"44546",121,71,6611,0.96,1
"44547",148,76,8262,0.96,1
"44548",69,84,6566,0.96,1
"44549",132,86,2456,0.96,1
"44550",133,86,2465,0.96,1
"44551",133,87,2459,0.96,1
"44552",159,94,1201,0.96,1
"44553",160,94,1206,0.96,1
"44554",159,95,1207,0.96,1
"44555",160,95,1206,0.96,2
"44556",122,99,2366,0.96,1
"44557",123,99,2366,0.96,1
"44558",109,103,9703,0.96,3
"44559",109,104,9708,0.96,2
"44560",78,111,3015,0.96,1
"44561",77,112,3024,0.96,1
"44562",78,112,3028,0.96,1
"44563",45,122,1111,0.96,1
"44564",83,122,8863,0.96,2
"44565",99,122,4982,0.96,1
"44566",44,123,1117,0.96,2
"44567",45,123,1117,0.96,2
"44568",174,123,5574,0.96,1
"44569",92,129,1450,0.96,1
"44570",174,130,9145,0.96,2
"44571",175,130,9141,0.96,1
"44572",157,134,9766,0.96,1
"44573",108,135,5954,0.96,2
"44574",157,135,9765,0.96,1
"44575",108,136,5952,0.96,1
"44576",62,139,5425,0.96,1
"44577",57,142,7731,0.96,1
"44578",58,142,7730,0.96,1
"44579",115,142,8444,0.96,1
"44580",172,143,1870,0.96,1
"44581",173,143,1870,0.96,1
"44582",172,144,1866,0.96,2
"44583",173,144,1868,0.96,1
"44584",112,155,7841,0.96,1
"44585",59,156,859,0.96,1
"44586",128,158,2101,0.96,4
"44587",132,161,2103,0.96,4
"44588",140,161,4974,0.96,1
"44589",42,163,4468,0.96,1
"44590",90,163,4980,0.96,11
"44591",143,174,6085,0.96,1
"44592",143,175,6091,0.96,3
"44593",81,177,226,0.96,1
"44594",81,178,222,0.96,1
"44595",103,200,488,0.96,1
"44596",102,72,1446,0.96,1
"44597",103,72,1442,0.96,1
"44598",82,73,1994,0.96,1
"44599",82,74,1995,0.96,1
"44600",114,74,6479,0.96,1
"44601",115,74,6481,0.96,1
"44602",81,87,4685,0.96,2
"44603",96,89,5848,0.96,1
"44604",97,89,5861,0.96,1
"44605",93,90,222,0.96,1
"44606",159,92,2188,0.96,1
"44607",160,92,2188,0.96,1
"44608",132,97,9694,0.96,1
"44609",133,97,9700,0.96,1
"44610",133,98,9692,0.96,1
"44611",128,99,4967,0.96,2
"44612",48,113,6958,0.96,1
"44613",49,113,6961,0.96,1
"44614",93,113,7585,0.96,1
"44615",94,113,7592,0.96,1
"44616",94,114,7582,0.96,1
"44617",141,114,8370,0.96,2
"44618",142,114,8361,0.96,1
"44619",162,118,6563,0.96,1
"44620",163,118,6567,0.96,1
"44621",135,121,9661,0.96,1
"44622",136,121,9659,0.96,1
"44623",83,122,10,0.96,1
"44624",103,122,5775,0.96,1
"44625",82,123,8,0.96,1
"44626",83,123,12,0.96,1
"44627",108,124,2164,0.96,1
"44628",109,124,2171,0.96,1
"44629",91,131,4985,0.96,1
"44630",102,131,2375,0.96,1
"44631",102,132,2366,0.96,1
"44632",122,146,9956,0.96,1
"44633",163,151,2520,0.96,1
"44634",162,152,2518,0.96,1
"44635",163,152,2522,0.96,1
"44636",131,158,4988,0.96,35
"44637",132,158,4989,0.96,45
"44638",131,159,4988,0.96,27
"44639",132,159,4990,0.96,45
"44640",133,159,4984,0.96,28
"44641",131,160,4988,0.96,7
"44642",132,160,4989,0.96,10
"44643",131,161,4984,0.96,2
"44644",132,161,4982,0.96,3
"44645",133,161,5865,0.96,3
"44646",107,162,4984,0.96,2
"44647",143,162,4984,0.96,2
"44648",111,163,4979,0.96,1
"44649",143,163,4983,0.96,3
"44650",91,164,4981,0.96,10
"44651",91,167,4982,0.96,1
"44652",142,167,5391,0.96,1
"44653",95,169,4984,0.96,1
"44654",99,169,5872,0.96,1
"44655",72,186,1061,0.96,1
"44656",72,187,1057,0.96,1
"44657",107,72,6592,0.96,1
"44658",82,78,4618,0.96,1
"44659",103,78,6227,0.96,1
"44660",82,79,4621,0.96,1
"44661",156,96,9419,0.96,1
"44662",99,98,2833,0.96,2
"44663",100,98,2834,0.96,1
"44664",100,99,2830,0.96,2
"44665",153,101,3524,0.96,1
"44666",154,101,3527,0.96,1
"44667",105,102,204,0.96,1
"44668",153,102,3522,0.96,1
"44669",154,102,3526,0.96,1
"44670",114,104,4989,0.96,1
"44671",115,104,4988,0.96,1
"44672",143,111,2861,0.96,1
"44673",144,111,2848,0.96,2
"44674",111,117,6248,0.96,1
"44675",112,117,6246,0.96,3
"44676",44,123,1218,0.96,1
"44677",45,123,1219,0.96,1
"44678",60,123,1038,0.96,1
"44679",57,124,3286,0.96,1
"44680",58,124,3285,0.96,1
"44681",60,124,1035,0.96,1
"44682",130,128,2501,0.96,1
"44683",131,128,2504,0.96,2
"44684",130,129,2494,0.96,1
"44685",131,129,2502,0.96,1
"44686",83,132,8401,0.96,1
"44687",107,142,6032,0.96,1
"44688",107,143,6032,0.96,2
"44689",125,146,4980,0.96,1
"44690",88,150,3179,0.96,1
"44691",89,150,3180,0.96,1
"44692",88,151,3179,0.96,2
"44693",89,151,3180,0.96,1
"44694",132,157,4983,0.96,23
"44695",131,158,4989,0.96,34
"44696",132,158,4991,0.96,44
"44697",133,158,4987,0.96,22
"44698",131,159,4986,0.96,26
"44699",132,159,4990,0.96,44
"44700",133,159,4989,0.96,27
"44701",136,159,4976,0.96,2
"44702",132,160,4987,0.96,9
"44703",133,160,4985,0.96,7
"44704",91,162,4975,0.96,5
"44705",133,163,4987,0.96,1
"44706",134,163,4988,0.96,2
"44707",136,165,4978,0.96,1
"44708",139,167,4983,0.96,1
"44709",92,170,4974,0.96,1
"44710",158,170,5044,0.96,2
"44711",159,170,5042,0.96,1
"44712",122,172,6169,0.96,1
"44713",123,172,6171,0.96,1
"44714",173,172,3201,0.96,1
"44715",174,172,3204,0.96,1
"44716",173,173,3209,0.96,1
"44717",174,173,3210,0.96,1
"44718",79,188,5242,0.96,1
"44719",151,195,2375,0.96,1
"44720",152,195,2373,0.96,1
"44721",151,196,2372,0.96,1
"44722",152,196,2370,0.96,1
"44723",120,68,4043,0.96,1
"44724",121,68,4042,0.96,1
"44725",138,76,9490,0.96,4
"44726",139,76,9488,0.96,2
"44727",138,79,8057,0.96,1
"44728",138,80,8055,0.96,1
"44729",80,84,1453,0.96,2
"44730",81,84,1451,0.96,2
"44731",80,85,1451,0.96,1
"44732",81,85,1451,0.96,1
"44733",162,119,2721,0.96,2
"44734",163,119,2719,0.96,2
"44735",127,129,8554,0.96,2
"44736",128,129,8552,0.96,2
"44737",99,130,8162,0.96,2
"44738",100,130,8156,0.96,2
"44739",160,132,5096,0.96,1
"44740",160,133,5094,0.96,1
"44741",45,138,4537,0.96,1
"44742",154,139,5348,0.96,1
"44743",155,139,5350,0.96,1
"44744",115,149,4989,0.96,2
"44745",116,149,4986,0.96,1
"44746",115,150,4983,0.96,1
"44747",68,152,7065,0.96,1
"44748",124,153,2554,0.96,2
"44749",124,154,2558,0.96,1
"44750",105,158,4985,0.96,1
"44751",135,158,4979,0.96,3
"44752",125,160,8226,0.96,1
"44753",131,160,4981,0.96,6
"44754",132,160,4983,0.96,8
"44755",165,160,6554,0.96,3
"44756",125,161,8232,0.96,1
"44757",126,161,8231,0.96,1
"44758",135,161,4984,0.96,3
"44759",135,162,4986,0.96,1
"44760",114,183,961,0.96,1
"44761",126,184,156,0.96,2
"44762",127,184,156,0.96,1
"44763",126,185,155,0.96,1
"44764",127,185,153,0.96,1
"44765",127,69,319,0.96,1
"44766",110,81,8096,0.96,1
"44767",104,90,5727,0.96,1
"44768",163,94,1122,0.96,1
"44769",125,95,3647,0.96,1
"44770",73,97,2975,0.96,1
"44771",74,97,2967,0.96,1
"44772",116,102,7799,0.96,1
"44773",171,105,2345,0.96,1
"44774",110,106,920,0.96,1
"44775",102,126,4982,0.96,6
"44776",102,127,4985,0.96,13
"44777",103,127,4979,0.96,11
"44778",150,127,1089,0.96,1
"44779",180,144,8133,0.96,1
"44780",148,150,4919,0.96,1
"44781",132,157,4988,0.96,22
"44782",133,157,4989,0.96,9
"44783",131,158,4987,0.96,33
"44784",132,158,4991,0.96,43
"44785",133,158,4992,0.96,21
"44786",134,158,4987,0.96,9
"44787",131,159,4986,0.96,25
"44788",132,159,4990,0.96,43
"44789",133,159,4990,0.96,26
"44790",134,159,4988,0.96,10
"44791",133,160,4984,0.96,6
"44792",134,160,4984,0.96,7
"44793",91,162,4987,0.96,4
"44794",90,163,4977,0.96,10
"44795",91,163,4986,0.96,12
"44796",92,163,4983,0.96,5
"44797",91,164,4978,0.96,9
"44798",61,168,9031,0.96,1
"44799",122,171,4983,0.96,2
"44800",116,174,5756,0.96,1
"44801",68,178,5833,0.96,1
"44802",147,206,5661,0.96,1
"44803",131,80,6363,0.96,1
"44804",131,81,6366,0.96,1
"44805",62,89,345,0.96,2
"44806",167,90,7667,0.96,1
"44807",167,91,7676,0.96,1
"44808",114,92,9728,0.96,1
"44809",162,95,9123,0.96,1
"44810",163,95,9125,0.96,1
"44811",162,96,9119,0.96,1
"44812",163,96,9120,0.96,1
"44813",120,99,838,0.96,1
"44814",158,114,2925,0.96,1
"44815",41,121,9022,0.96,1
"44816",108,121,4986,0.96,2
"44817",109,121,4981,0.96,1
"44818",102,124,4983,0.96,3
"44819",100,129,4985,0.96,3
"44820",128,129,2534,0.96,1
"44821",99,130,4977,0.96,1
"44822",100,130,4983,0.96,1
"44823",128,130,2539,0.96,1
"44824",113,135,3158,0.96,1
"44825",112,138,1028,0.96,1
"44826",112,139,1035,0.96,1
"44827",113,139,1025,0.96,1
"44828",80,141,7872,0.96,1
"44829",164,141,7038,0.96,2
"44830",163,142,7038,0.96,1
"44831",164,142,7042,0.96,1
"44832",131,157,4987,0.96,17
"44833",132,157,4986,0.96,21
"44834",131,158,4989,0.96,32
"44835",132,158,4990,0.96,42
"44836",133,158,4984,0.96,20
"44837",152,158,1081,0.96,1
"44838",131,159,4985,0.96,24
"44839",132,159,4988,0.96,42
"44840",133,159,4987,0.96,25
"44841",131,160,4986,0.96,5
"44842",132,160,4988,0.96,7
"44843",133,160,4986,0.96,5
"44844",131,161,4983,0.96,1
"44845",132,161,4986,0.96,2
"44846",133,161,4983,0.96,2
"44847",90,163,4984,0.96,9
"44848",91,163,4985,0.96,11
"44849",92,163,4984,0.96,4
"44850",136,163,4984,0.96,1
"44851",91,164,4984,0.96,8
"44852",92,164,4987,0.96,5
"44853",97,165,4982,0.96,3
"44854",98,165,4973,0.96,3
"44855",102,165,2489,0.96,1
"44856",97,166,4968,0.96,1
"44857",149,167,5095,0.96,1
"44858",149,168,5095,0.96,1
"44859",150,168,5090,0.96,1
"44860",79,169,7372,0.96,1
"44861",149,170,1683,0.96,1
"44862",82,175,4977,0.96,1
"44863",133,72,9521,0.96,1
"44864",134,72,9523,0.96,1
"44865",132,90,3150,0.96,1
"44866",132,91,3151,0.96,1
"44867",161,101,889,0.96,1
"44868",59,102,6756,0.96,1
"44869",167,103,2922,0.96,1
"44870",72,104,8355,0.96,1
"44871",167,104,2912,0.96,2
"44872",97,112,3154,0.96,1
"44873",98,112,3158,0.96,1
"44874",90,114,2651,0.96,1
"44875",91,114,2655,0.96,1
"44876",76,115,7819,0.96,1
"44877",90,115,2651,0.96,1
"44878",91,115,2650,0.96,1
"44879",86,119,4987,0.96,2
"44880",87,119,4987,0.96,1
"44881",86,120,4986,0.96,1
"44882",87,120,4986,0.96,1
"44883",145,121,4916,0.96,1
"44884",146,121,4921,0.96,1
"44885",145,122,4918,0.96,1
"44886",146,122,4921,0.96,1
"44887",95,124,149,0.96,1
"44888",119,125,4980,0.96,3
"44889",44,126,5744,0.96,1
"44890",45,126,5744,0.96,1
"44891",44,127,5746,0.96,1
"44892",45,127,5747,0.96,2
"44893",100,128,4983,0.96,2
"44894",106,130,4984,0.96,1
"44895",106,131,4980,0.96,1
"44896",99,154,4988,0.96,1
"44897",100,154,4982,0.96,1
"44898",131,158,4986,0.96,31
"44899",131,159,4985,0.96,23
"44900",135,159,4986,0.96,2
"44901",135,160,4986,0.96,2
"44902",136,160,4985,0.96,2
"44903",121,166,4985,0.96,1
"44904",121,167,4981,0.96,1
"44905",163,167,1477,0.96,1
"44906",163,168,1472,0.96,1
"44907",61,169,6391,0.96,1
"44908",60,170,6386,0.96,2
"44909",61,170,6389,0.96,1
"44910",113,179,4985,0.96,1
"44911",114,179,4985,0.96,1
"44912",84,73,5600,0.96,1
"44913",101,92,6021,0.96,1
"44914",102,92,6024,0.96,1
"44915",117,94,8303,0.96,2
"44916",97,105,1030,0.96,1
"44917",73,112,3775,0.96,1
"44918",102,127,4984,0.96,12
"44919",135,132,2540,0.96,1
"44920",107,133,10002,0.96,1
"44921",107,134,10003,0.96,2
"44922",123,141,7658,0.96,1
"44923",135,141,4984,0.96,1
"44924",113,149,2536,0.96,1
"44925",113,150,2539,0.96,1
"44926",114,150,2537,0.96,1
"44927",131,157,4980,0.96,16
"44928",131,158,4979,0.96,30
"44929",132,158,4984,0.96,41
"44930",101,159,7589,0.96,1
"44931",102,159,7589,0.96,2
"44932",132,159,4983,0.96,41
"44933",134,159,4979,0.96,9
"44934",52,160,4977,0.96,1
"44935",91,163,4981,0.96,10
"44936",131,163,2525,0.96,1
"44937",132,163,2523,0.96,1
"44938",143,163,9331,0.96,2
"44939",91,164,4982,0.96,7
"44940",143,164,9329,0.96,1
"44941",97,165,4985,0.96,2
"44942",110,173,4981,0.96,1
"44943",137,174,5457,0.96,1
"44944",96,175,4977,0.96,1
"44945",97,175,4984,0.96,1
"44946",137,175,5460,0.96,1
"44947",96,176,4981,0.96,1
"44948",97,176,4984,0.96,1
"44949",118,197,6223,0.96,1
"44950",129,212,4981,0.96,1
"44951",108,66,3520,0.96,1
"44952",108,67,3517,0.96,1
"44953",123,77,4839,0.96,1
"44954",81,80,9801,0.96,1
"44955",80,83,3056,0.96,1
"44956",144,94,5536,0.96,1
"44957",144,95,5533,0.96,1
"44958",168,97,5998,0.96,1
"44959",118,102,6942,0.96,1
"44960",176,106,1577,0.96,1
"44961",57,111,6934,0.96,1
"44962",123,115,8511,0.96,1
"44963",144,115,5233,0.96,1
"44964",144,116,5224,0.96,1
"44965",92,121,5228,0.96,1
"44966",145,130,2889,0.96,2
"44967",146,130,2883,0.96,1
"44968",154,133,4986,0.96,1
"44969",155,133,4970,0.96,1
"44970",154,134,4983,0.96,1
"44971",129,139,9225,0.96,1
"44972",129,140,9222,0.96,1
"44973",87,144,4978,0.96,1
"44974",88,144,4983,0.96,1
"44975",88,145,4977,0.96,1
"44976",159,146,4978,0.96,1
"44977",129,148,4976,0.96,1
"44978",136,157,4978,0.96,2
"44979",132,158,4979,0.96,40
"44980",133,158,4982,0.96,19
"44981",134,158,4986,0.96,8
"44982",64,159,7803,0.96,1
"44983",132,159,4979,0.96,40
"44984",133,159,4983,0.96,24
"44985",134,159,4983,0.96,8
"44986",64,160,7810,0.96,1
"44987",143,161,4980,0.96,3
"44988",144,161,4986,0.96,1
"44989",144,162,4983,0.96,2
"44990",134,170,8953,0.96,1
"44991",135,170,8961,0.96,1
"44992",135,171,8956,0.96,1
"44993",71,181,4874,0.96,2
"44994",73,190,4979,0.96,1
"44995",122,81,1327,0.96,2
"44996",123,81,1330,0.96,2
"44997",122,82,1330,0.96,2
"44998",123,82,1330,0.96,2
"44999",111,83,8838,0.96,1
"45000",112,83,8838,0.96,1
"45001",81,84,1325,0.96,1
"45002",168,96,1462,0.96,1
"45003",123,101,7947,0.96,1
"45004",124,101,7944,0.96,1
"45005",74,103,4984,0.96,1
"45006",75,103,4986,0.96,1
"45007",159,115,1503,0.96,2
"45008",79,120,1074,0.96,1
"45009",120,124,7820,0.96,1
"45010",106,127,4985,0.96,1
"45011",106,128,4984,0.96,1
"45012",144,128,1358,0.96,1
"45013",102,130,4983,0.96,2
"45014",118,130,4987,0.96,1
"45015",119,130,4988,0.96,1
"45016",118,131,4985,0.96,1
"45017",119,131,4981,0.96,1
"45018",156,131,7909,0.96,2
"45019",157,131,7907,0.96,1
"45020",68,136,6119,0.96,1
"45021",110,136,2857,0.96,1
"45022",94,145,9946,0.96,1
"45023",78,151,6621,0.96,1
"45024",79,151,6617,0.96,1
"45025",130,154,4982,0.96,2
"45026",132,157,4985,0.96,20
"45027",130,158,4985,0.96,9
"45028",133,159,4979,0.96,23
"45029",86,160,1171,0.96,1
"45030",134,160,4978,0.96,6
"45031",181,162,1016,0.96,1
"45032",120,169,6921,0.96,1
"45033",120,170,6923,0.96,1
"45034",121,170,6917,0.96,2
"45035",165,178,6060,0.96,1
"45036",165,179,6060,0.96,1
"45037",168,192,6083,0.96,1
"45038",69,201,1772,0.96,1
"45039",103,87,346,0.96,1
"45040",104,87,338,0.96,1
"45041",103,88,344,0.96,1
"45042",138,90,5532,0.96,1
"45043",139,90,5530,0.96,1
"45044",93,94,6370,0.96,1
"45045",84,99,5172,0.96,1
"45046",84,101,7967,0.96,2
"45047",85,101,7965,0.96,1
"45048",65,108,9298,0.96,1
"45049",65,109,9298,0.96,1
"45050",65,115,2590,0.96,1
"45051",107,123,4982,0.96,1
"45052",156,123,4985,0.96,3
"45053",180,127,6752,0.96,1
"45054",56,134,778,0.96,1
"45055",56,135,781,0.96,1
"45056",133,142,74,0.96,1
"45057",134,142,69,0.96,1
"45058",112,144,4981,0.96,1
"45059",168,146,878,0.96,1
"45060",169,146,884,0.96,1
"45061",125,153,4985,0.96,2
"45062",129,157,4985,0.96,4
"45063",130,157,4986,0.96,8
"45064",131,157,4981,0.96,15
"45065",133,157,4979,0.96,8
"45066",171,157,6308,0.96,1
"45067",129,158,4985,0.96,3
"45068",130,158,4988,0.96,8
"45069",131,158,4989,0.96,29
"45070",132,158,4987,0.96,39
"45071",133,158,4987,0.96,18
"45072",134,158,4985,0.96,7
"45073",141,158,2043,0.96,1
"45074",130,159,4986,0.96,4
"45075",131,159,4990,0.96,22
"45076",132,159,4987,0.96,39
"45077",133,159,4984,0.96,22
"45078",143,159,4985,0.96,1
"45079",131,160,4979,0.96,4
"45080",137,160,7282,0.96,2
"45081",143,160,4980,0.96,2
"45082",133,162,4982,0.96,1
"45083",118,167,7294,0.96,1
"45084",118,168,7292,0.96,2
"45085",158,173,3024,0.96,1
"45086",146,201,8967,0.96,1
"45087",129,206,4480,0.96,1
"45088",105,207,4617,0.96,1
"45089",108,71,9773,0.96,1
"45090",109,71,9771,0.96,1
"45091",109,72,9769,0.96,1
"45092",138,76,3545,0.96,3
"45093",139,76,3545,0.96,1
"45094",120,77,88,0.96,1
"45095",130,77,9210,0.96,1
