"","signal","voltage","threshold","delay","nPixel","sensor","LED","lambda","comment","depth","Id"
"453",133.260162601626,3,390,100,71.8733842515079,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"454",43.4906719717065,4.5,390,100,2190.08378576924,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"455",36.5434020557305,4,390,100,1032.50533692128,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"456",52.0873324980935,5.5,390,100,3566.55521870677,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"457",50.2423815132463,5,390,100,3223.52347670597,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"458",53.4824258531113,6.5,390,100,4571.08443932243,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"459",56.3670766074049,6,390,100,3583.35316674126,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"460",59.8667421668554,7.5,390,100,4614.89558478006,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"461",59.2412561968436,7,390,100,5217.49282816998,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"462",61.254402121114,8.5,390,100,5139.61661814275,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"463",62.5811208441844,8,390,100,4345.53603289913,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"464",64.357137050886,9.5,390,100,5958.61771495062,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"465",65.7902732310589,9,390,100,4601.85301326316,"E7W260","UV",405,"",-1,"E7W260  :    :  -1  (nm)"
"466",89.9135743950885,10,300,100,4528.57109832764,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"467",30.5316707128669,3.5,300,100,504.529854910084,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"468",154.448979591837,3,300,100,8.69087129565222,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"469",55.1153885834721,4.5,300,100,4588.19791734862,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"470",48.88074057844,4,300,100,2360.90793265899,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"471",67.1093246373892,5.5,300,100,3918.86205846392,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"472",58.6836226315092,5,300,100,4419.51682064449,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"473",71.60895371669,6.5,300,100,4593.75466826786,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"474",69.9807633730875,6,300,100,4532.52602530416,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"475",79.4479948696969,7.5,300,100,4857.45957093434,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"476",76.1581396898743,7,300,100,4544.85059444346,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"477",83.0060645511256,8.5,300,100,4674.31097383613,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"478",80.8725603632712,8,300,100,4886.94672643847,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"479",87.7458668179046,9.5,300,100,4726.5601157126,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"480",84.5586415465339,9,300,100,4763.64320671104,"H9W261","UV",405,"",50,"H9W261  :    :  50  (nm)"
"481",265.779036186937,10,400,100,4477.35020446777,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"482",67.5728515031886,3.5,400,100,3358.67993612328,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"483",46.0072743899904,3,400,100,2246.49865470874,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"484",106.315015416519,4.5,400,100,3688.43213748675,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"485",84.0472919086063,4,400,100,3595.86746870449,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"486",147.399834372816,5.5,400,100,3846.70230267996,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"487",126.79958669475,5,400,100,3895.13601818524,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"488",181.832041815922,6.5,400,100,4192.81392504886,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"489",166.671113806347,6,400,100,3957.04220736299,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"490",220.172602440622,7.5,400,100,4190.83822258417,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"491",203.215716127448,7,400,100,4380.12094466824,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"492",248.986263203799,8.5,400,100,4286.88552498044,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"493",235.009439047471,8,400,100,4179.6829011641,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"494",261.299704279395,9.5,400,100,4286.3267682703,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"495",256.41115657193,9,400,100,4261.73569741586,"H5W261","UV",405,"NS",120,"H5W261  :  NS  :  120  (nm)"
"496",142.398940077658,9,340,1000,3837.8023109436,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"497",149.781361335083,10,340,100,3992.31351623976,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"498",57.1785645605863,3.5,340,100,2610.72793829635,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"499",38.8948592695976,3,340,100,271.330876785161,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"500",73.2532403798967,4.5,340,100,3640.95981470275,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"501",63.9350399161606,4,340,100,3054.71201316798,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"502",93.2128772693024,5.5,340,100,3806.46412794497,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"503",81.4936317424456,5,340,100,3493.7875985415,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"504",107.490687035373,6.5,340,100,3707.36494405288,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"505",99.8025102071677,6,340,100,3642.84690545071,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"506",122.38272580019,7.5,340,100,3765.29081887609,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"507",115.272965596978,7,340,100,3708.59043749012,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"508",134.464781209697,8.5,340,100,3953.59368818367,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"509",128.954516031018,8,340,100,3886.22762602556,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"510",147.49942298466,9.5,340,100,3870.22039266134,"H6W261","UV",405,"NS",200,"H6W261  :  NS  :  200  (nm)"
"511",181.379599741769,10,360,100,5010.80197906494,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"512",73.0648293720522,3.5,360,100,3767.83893547436,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"513",52.3027404672481,3,360,100,3503.75230186259,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"514",130.454514047405,4.5,360,100,4031.18304396115,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"515",101.191363809041,4,360,100,4010.19921719178,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"516",184.822391104642,5.5,360,100,4249.80199088901,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"517",157.331950507706,5,360,100,4166.98879013441,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"518",236.473556712437,6.5,360,100,4311.69771001585,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"519",210.292059361373,6,360,100,4355.25880755941,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"520",272.711541862686,7.5,360,100,4482.88304187547,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"521",258.728137806487,7,360,100,4362.9905431424,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"522",272.095476362054,8.5,360,100,4578.41008756741,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"523",281.273993998426,8,360,100,4543.94435197847,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"524",204.166035853147,9.5,360,100,4783.19910229559,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
"525",235.009154616411,9,360,100,4809.70922508069,"H4W261","UV",405,"NS",300,"H4W261  :  NS  :  300  (nm)"
